year,id,wt_pooled,wt_pooled_insc,wt_no_pooling,wt_no_pooling_insc,wt_shrunken,wt_shrunken_insc
2008,196,1.276728,1.245877,1.366631,1.329819,1.305414,1.273188
2008,197,1.527641,.91149,1.822129,1.219107,1.609252,.9863466
2008,198,1.317315,1.275096,1.363106,1.330176,1.334596,1.294787
2008,200,.6019739,.5751131,.6307632,.6053895,.6120685,.5855845
2008,201,2.464323,2.347311,2.820418,2.74988,2.558724,2.451765
2008,202,3.244563,3.122336,2.898993,2.836132,3.160807,3.05676
2008,203,2.712304,2.485033,2.905689,2.571829,2.772685,2.517869
2008,204,1.111614,1.11514,1.200966,1.212907,1.13852,1.144296
2008,205,.773919,.7396383,.7506033,.7723811,.7705657,.7511703
2008,207,2.975423,2.885045,3.381093,3.521114,3.083719,3.04101
2008,209,.6959539,.6287606,.7437627,.700173,.7109296,.6490604
2008,211,.7465589,.7280986,.8081777,.7680034,.7644928,.74077
2008,212,.6327644,.6190452,.695631,.6806376,.6483424,.6336861
2008,214,1.327322,1.291944,1.66372,1.605156,1.406749,1.364847
2008,215,8.365733,8.289345,8.961302,8.803192,8.544404,8.446258
2008,217,1.292434,1.1735,1.255521,1.157822,1.287893,1.173617
2008,220,1.240412,1.197707,1.383333,1.32441,1.282611,1.235785
2008,221,1.693544,1.622451,2.028052,1.891188,1.777025,1.691554
2008,222,1.188063,1.156314,1.336215,1.276168,1.229146,1.19036
2008,224,1.310884,1.229414,1.329823,1.241857,1.321495,1.237835
2008,225,1.448461,1.342971,1.527376,1.419051,1.472502,1.365316
2008,227,3.105851,3.092584,3.959986,4.002941,3.305306,3.297554
2008,228,1.187605,1.138986,1.240819,1.169551,1.205001,1.150376
2008,229,2.887642,2.769642,3.138171,2.911487,2.961494,2.81627
2008,230,1.740301,1.412183,2.205014,1.591003,1.843347,1.456949
2008,231,1.302992,1.294191,1.504723,1.561962,1.352257,1.355349
2008,232,1.250651,1.276373,1.356271,1.448127,1.279195,1.31798
2008,233,.6377214,.6019728,.6435085,.6012681,.6414461,.6037362
2008,234,1.484589,1.428187,1.659531,1.533313,1.531038,1.45834
2008,235,3.207759,3.150701,3.342826,3.367043,3.254374,3.216768
2008,236,1.289024,1.223747,1.555254,1.441042,1.350519,1.275466
2008,237,1.692503,1.621643,1.918678,1.995372,1.756277,1.714541
2008,239,.593769,.568441,.5576664,.5376477,.5869446,.5626649
2008,241,1.292064,1.218671,1.435026,1.312288,1.330604,1.245807
2008,242,1.183149,1.198978,1.177803,1.234766,1.186494,1.21302
2008,243,1.153197,1.159057,1.230634,1.267147,1.177463,1.190517
2008,244,1.34746,1.328726,1.664668,1.68262,1.422715,1.410291
2008,247,1.605275,1.574743,1.76449,1.806893,1.650447,1.635382
2008,249,3.271823,2.193703,2.261613,1.683504,2.936493,2.049903
2008,250,3.025629,2.959083,2.861461,2.824366,2.995183,2.935035
2008,252,1.412391,1.364119,1.259561,1.246321,1.377344,1.338627
2008,254,7.968248,8.077145,8.287114,8.25598,8.079613,8.152341
2008,256,1.25165,1.248879,1.178886,1.167073,1.239008,1.233675
2008,257,3.425975,3.141846,3.509688,3.200043,3.461033,3.168067
2008,259,2.539042,2.390168,1.749957,1.629731,2.305673,2.165727
2008,260,2.02512,1.60322,1.364792,1.234614,1.816725,1.498453
2008,261,1.419094,1.425396,1.50957,1.579589,1.451605,1.475917
2008,262,1.832265,1.786248,1.6162,1.567201,1.785138,1.7382
2008,264,1.457976,1.439575,1.182485,1.156379,1.388814,1.368058
2008,265,.6943816,.6465451,.6500317,.5884259,.685248,.63314
2008,266,3.192675,3.14454,2.865874,2.824707,3.112969,3.066899
2008,268,1.279394,1.267097,1.229947,1.203207,1.272254,1.255893
2008,269,.8502618,.7313113,.692346,.6087956,.8095451,.7011213
2008,271,2.379069,2.200504,2.385665,2.218094,2.390218,2.212528
2008,272,1.270681,1.206321,1.142489,1.083649,1.241978,1.17872
2008,273,.6817815,.6482524,.5837362,.5406465,.6584423,.6214737
2008,275,1.270389,1.250392,1.171902,1.122794,1.250311,1.221742
2008,277,1.465158,1.529803,1.257065,1.30258,1.412615,1.472382
2008,278,1.208844,1.233277,1.073865,1.087546,1.178053,1.199587
2008,279,.5995693,.5943691,.5070034,.4982195,.5781522,.5718065
2008,280,2.905396,2.8894,2.977324,2.847538,2.934352,2.888879
2008,281,2.706042,2.551981,2.435028,2.293191,2.642198,2.49115
2008,282,.6665664,.6385071,.5429326,.5363519,.63318,.6112514
2008,283,1.165294,1.136905,1.096836,1.066252,1.152905,1.123538
2008,284,2.752793,2.578209,2.422186,2.237943,2.674708,2.497214
2008,285,3.343387,3.278809,2.521651,2.42669,3.114321,3.03915
2008,286,1.628404,1.485127,1.431275,1.364256,1.57262,1.454134
2008,287,1.73457,1.610724,1.142701,.9351921,1.519826,1.349851
2008,288,1.492554,1.328447,1.069742,1.08445,1.348331,1.25296
2008,289,5.747851,5.606085,5.550072,5.360211,5.71635,5.559083
2008,290,3.173851,3.242212,2.979101,3.034393,3.130086,3.195154
2008,292,.6753939,.6430135,.5345975,.5097104,.6398898,.6096754
2008,293,3.677023,3.75225,2.580086,2.49239,3.292077,3.297393
2008,295,1.416595,1.38615,1.056404,1.009499,1.322756,1.28688
2008,296,3.113513,3.234436,2.939249,2.94288,3.077329,3.163828
2008,297,4.448986,3.924725,3.531927,3.049541,4.165334,3.653164
2008,298,1.534617,1.49657,1.430124,1.374058,1.511866,1.468427
2008,299,1.326836,1.297463,1.07903,1.037578,1.264371,1.231537
2008,300,.6757759,.6469924,.563105,.5313495,.6481942,.6187079
2008,301,3.678443,3.736833,2.986048,2.938035,3.475296,3.492578
2008,302,1.455778,1.348668,1.151657,1.078856,1.37576,1.279074
2008,303,3.227495,3.233808,3.567213,3.663162,3.329783,3.359741
2008,304,3.282785,3.064429,3.270005,3.007493,3.292057,3.060755
2008,307,2.641656,2.51489,2.970045,2.94788,2.725766,2.62058
2008,308,1.445835,1.36781,1.45355,1.363469,1.453141,1.371389
2008,309,1.538319,1.460991,1.471872,1.403177,1.527672,1.451562
2008,310,3.217309,3.232539,3.56711,3.90453,3.322611,3.41483
2008,312,.6939935,.6828805,.7107453,.7310761,.7019247,.6994109
2008,314,2.080726,2.03036,2.514312,2.508516,2.196787,2.158201
2008,316,.6446777,.6281088,.7136554,.7001967,.6660717,.6503785
2008,318,.6633493,.6570603,.705898,.6915147,.6779093,.6697043
2008,319,2.415298,2.185689,3.027711,2.507406,2.567327,2.274054
2008,320,3.110286,3.10525,3.349931,3.489242,3.188848,3.222711
2008,323,3.40364,3.470728,3.828345,4.006273,3.514578,3.604081
2008,326,3.734331,3.736997,4.125055,4.130169,3.840298,3.841945
2008,327,1.621768,1.660729,2.124041,2.155052,1.742978,1.779613
2008,334,1.127893,1.01071,1.443685,1.602947,1.209803,1.137007
2008,336,1.398604,1.297068,1.679977,1.507016,1.466046,1.350056
2008,337,2.315739,2.009141,2.256065,1.837037,2.309239,1.970051
2008,338,1.230629,1.179697,1.353727,1.261045,1.266525,1.205172
2008,340,1.376122,.8031881,.9526876,.6278022,1.247068,.7583035
2008,341,2.251842,2.076253,1.873942,1.8139,2.151377,2.00968
2008,342,.5605149,.5426549,.5730168,.5352018,.5656598,.5426353
2008,343,1.335956,1.279592,1.547004,1.568265,1.390467,1.353729
2008,344,1.280736,1.18499,1.25655,1.13496,1.279442,1.176228
2008,346,2.118947,2.064607,2.098112,2.117449,2.12183,2.086524
2008,348,1.564918,1.419291,1.473202,1.401752,1.546179,1.419973
2008,349,1.101793,1.063686,1.18732,1.140016,1.124169,1.084523
2008,350,.674598,.6469139,.6659788,.6678989,.674954,.6542907
2008,352,1.824907,1.787785,1.944355,2.025672,1.862788,1.855266
2008,353,1.474567,1.369689,1.733589,1.737457,1.538768,1.457744
2008,354,.7153575,.6539357,.7133688,.6524017,.7174911,.6557853
2008,356,2.616439,2.263552,2.903062,2.452751,2.694884,2.319605
2008,360,1.901468,1.847471,2.002529,1.932678,1.934461,1.876832
2008,362,1.184992,1.157936,1.435701,1.410559,1.244648,1.220295
2008,363,2.915807,2.940181,3.399364,3.380899,3.041438,3.05671
2008,365,1.306033,1.258013,1.407309,1.394731,1.334617,1.293925
2008,375,3.524429,3.444315,3.7666,3.733918,3.596695,3.52639
2008,376,.4592906,.4463582,.4451807,.4322308,.4575327,.4443627
2008,377,.5268698,.5016389,.6130906,.6062183,.5476034,.5253278
2008,378,.4534295,.4383733,.4915947,.4728661,.4639629,.4477406
2008,380,.6762256,.6518646,.7701802,.7799236,.7001859,.6819369
2008,381,4.402158,4.344378,4.660175,4.683817,4.480013,4.43959
2008,382,.9137675,.9098526,.975538,.9557515,.9332213,.9254839
2008,383,1.253188,1.178751,1.512336,1.381553,1.315472,1.228373
2008,385,1.07623,1.021908,1.174615,1.111559,1.105722,1.049421
2008,386,2.5416,2.491612,2.975465,2.70675,2.663424,2.559354
2008,388,.4679446,.4477918,.4867186,.4649966,.47423,.4534801
2008,389,.9170302,.6118668,.8012125,.596104,.8877108,.6099899
2008,390,.4467703,.4277091,.4624946,.4364945,.4523068,.431336
2008,391,1.218251,1.158381,1.269722,1.213254,1.235711,1.175975
2008,394,.6182432,.5815505,.538277,.4948146,.5988055,.5593771
2008,396,.8557217,.5964376,.6535922,.5194838,.8006845,.5788743
2008,397,.9743437,.956178,1.1325,1.116451,1.015697,.9983584
2008,398,.9399594,.917994,.9147424,.9091173,.9371881,.9188598
2008,400,3.263345,3.248599,3.281808,3.258617,3.279827,3.261817
2008,401,1.814569,1.703037,1.450469,1.391704,1.725834,1.629425
2008,402,5.351386,4.310283,4.904613,4.094529,5.255963,4.269452
2008,403,.7942474,.7589267,.813848,.7624424,.8024126,.7625734
2008,404,1.551769,1.504799,1.507558,1.418138,1.546736,1.488074
2008,406,2.677259,2.668915,2.55005,2.543898,2.655831,2.646204
2008,407,1.542311,1.458596,1.348867,1.270382,1.495189,1.410917
2008,408,1.503978,1.424906,1.641457,1.534231,1.538283,1.453685
2008,411,2.936835,2.667739,2.542418,2.312882,2.832087,2.571271
2008,412,2.011219,1.920549,2.501339,2.42967,2.120923,2.035676
2008,417,1.553799,1.516862,1.508539,1.452482,1.548569,1.505958
2008,418,1.957366,1.809247,1.991832,1.666408,1.973834,1.777988
2008,419,1.642622,1.508504,1.398014,1.305974,1.584635,1.461135
2008,420,.8859422,.8608736,.7170011,.7084651,.8435039,.8231948
2008,424,.8915357,.8159844,.9516525,.8261786,.9099731,.8215562
2008,425,14.8637,6.917368,10.7257,5.451169,13.70289,6.534973
2008,427,2.136744,1.999622,2.10677,2.112029,2.137388,2.040666
2008,430,1.608925,1.509878,1.511042,1.447673,1.589227,1.499147
2008,431,5.48243,4.772761,5.282204,4.779721,5.45029,4.793482
2008,432,2.203645,2.047496,2.436365,2.26559,2.266038,2.105478
2008,433,1.702507,1.589974,1.733665,1.710272,1.719117,1.631018
2008,434,.6791067,.6422395,.6181843,.5826684,.6642781,.6277697
2008,436,.8031479,.7460958,1.008101,.9036973,.848348,.7824786
2008,439,1.797465,1.5908,2.183303,2.010716,1.889755,1.6911
2008,442,2.590063,2.371137,2.604054,2.242106,2.603858,2.344699
2008,443,.6983756,.6475632,.7119431,.638378,.7043359,.6474759
2008,444,.6429329,.6202317,.6822594,.6322246,.6555849,.6256728
2008,445,1.368506,1.355128,1.420197,1.425319,1.386374,1.376978
2008,448,5.879568,5.073291,3.856649,3.14282,5.177248,4.382519
2008,451,1.29737,1.28808,1.464545,1.388232,1.347309,1.320867
2008,453,1.344791,1.349573,1.380702,1.401811,1.359007,1.367438
2008,454,1.518989,1.483236,1.705593,1.7036,1.571941,1.543128
2008,457,3.630976,3.576447,4.161139,3.971579,3.770586,3.68534
2008,458,1.610679,1.535047,1.864136,1.773108,1.673237,1.592346
2008,459,1.399247,1.420785,1.54684,1.577065,1.443276,1.466632
2008,461,1.74334,1.686426,1.729213,1.592506,1.746268,1.668336
2008,462,1.35342,1.363021,1.410483,1.41815,1.371768,1.380504
2008,466,1.496866,1.385446,1.641538,1.464252,1.541241,1.412671
2008,467,2.766408,2.662988,2.218996,2.086086,2.620812,2.508055
2008,468,2.49136,2.436362,2.258816,2.23442,2.440291,2.393209
2008,470,1.720084,1.674677,1.427515,1.402545,1.644564,1.605541
2008,471,.8871208,.8446612,.73752,.7142644,.849373,.8125408
2008,472,3.731352,3.38045,3.196863,2.809127,3.596096,3.235241
2008,473,2.625566,2.303472,1.927884,1.659632,2.424827,2.119904
2008,475,.9028534,.7757628,.9239798,.7673545,.9115803,.7763467
2008,477,.8814401,.8135669,.8621491,.7726936,.8798194,.8055457
2008,479,1.767698,1.592292,1.427098,1.334634,1.680204,1.528706
2008,480,1.399989,1.419554,1.281745,1.265752,1.373909,1.383786
2008,483,.7718627,.7303111,.6308764,.6026301,.7388554,.7010395
2008,484,.8620877,.7922946,.6496308,.6035863,.8036672,.7419617
2008,485,.9333351,.8826309,.6931955,.6484929,.8616447,.8154787
2008,486,.8478832,.8256999,.6591231,.651881,.7921041,.7773279
2008,488,.8136839,.806684,.6887925,.6854607,.7850798,.7790387
2008,489,1.530516,1.512,1.722602,1.682193,1.584462,1.559985
2008,491,1.438718,1.437402,1.472017,1.401265,1.453976,1.433119
2008,494,1.746123,1.737454,1.746978,1.703908,1.753538,1.735113
2008,495,2.527989,2.201648,1.775063,1.6062,2.289734,2.01885
2008,496,.5364903,.5221859,.5279455,.5016971,.5363575,.518863
2008,499,6.290763,6.149962,5.797701,5.613939,6.184806,6.027784
2008,501,.7015268,.6067539,.6812435,.5929419,.6988173,.6053575
2008,504,1.902703,1.753797,1.915344,1.78865,1.913247,1.768758
2008,505,2.730735,2.718441,3.021992,3.007784,2.814331,2.798881
2008,508,1.140281,1.115342,1.176467,1.107624,1.15498,1.117716
2008,509,1.381895,1.307054,1.47028,1.310909,1.411711,1.313491
2008,510,1.085371,1.066412,1.210832,1.185879,1.121174,1.100362
2008,513,.6090857,.5737675,.5898617,.5413228,.6063963,.567327
2008,514,.5178299,.5014191,.5469394,.5107231,.5274466,.5056921
2008,515,2.482178,2.297968,2.060086,1.881039,2.364654,2.180576
2008,518,1.692636,1.678666,1.645888,1.62216,1.686536,1.669622
2008,519,1.966751,2.029176,2.090028,2.135657,2.006638,2.064614
2008,520,.5827779,.5388536,.7042949,.610382,.6148175,.5588631
2008,523,1.3634,1.192935,1.392438,1.214967,1.375782,1.202246
2008,526,1.159118,1.094566,1.088563,1.023331,1.145322,1.080002
2008,527,1.690489,1.679685,2.674058,2.530909,1.888361,1.853976
2008,528,.7446165,.6946793,1.070189,1.004941,.8100936,.7579919
2008,529,1.325655,1.285943,1.649345,1.681218,1.400937,1.376278
2008,530,.5683625,.5432468,.5567718,.5302821,.567568,.541837
2008,533,2.723975,2.733898,2.768183,2.782995,2.747528,2.758595
2008,536,1.235873,1.200925,1.220525,1.167245,1.236625,1.196587
2008,538,1.591028,1.475101,1.47948,1.396926,1.566725,1.459702
2008,539,1.517335,1.471159,1.497592,1.429161,1.518031,1.465657
2008,540,1.27652,1.216358,1.376488,1.241585,1.304793,1.226647
2008,543,1.450439,1.457079,1.651293,1.661625,1.503984,1.510595
2008,546,1.489262,1.413215,1.3058,1.254703,1.447156,1.377088
2008,548,.7081071,.6283904,.5845547,.5595765,.6769799,.612393
2008,551,.5817156,.5629946,.5754053,.5625653,.582289,.5647466
2008,553,.9867015,.9735416,.9000303,.8807453,.9691572,.9542072
2008,555,1.318203,1.112111,1.217212,1.05299,1.297165,1.101035
2008,557,1.091796,1.02994,1.03761,.9884469,1.082268,1.022936
2008,558,.5600604,.5163304,.483963,.4613128,.5378547,.5010921
2008,561,1.354094,1.277461,1.283615,1.20739,1.340834,1.263741
2008,562,1.171866,1.13809,1.040817,1.013852,1.142932,1.11037
2008,567,1.122739,1.062382,1.006321,.9603224,1.097439,1.040236
2008,568,.7581673,.7082142,.6880646,.6386614,.7437956,.6939549
2008,569,1.937191,1.82856,2.068699,1.959812,1.979347,1.868647
2008,571,1.310254,1.321332,1.260546,1.255185,1.302503,1.309122
2008,572,1.245226,1.207086,1.356748,1.309989,1.27906,1.238416
2008,573,1.131111,.8642914,1.8039,1.260901,1.255247,.9445355
2008,574,1.794398,1.731189,1.79459,1.690883,1.801108,1.726959
2008,576,1.511046,1.426703,1.540166,1.454965,1.523531,1.437777
2008,578,1.565793,1.469779,1.505324,1.465975,1.555658,1.474201
2008,583,5.360892,5.050484,5.448348,5.169489,5.400086,5.093715
2008,584,.7166283,.6734447,.6559716,.6296226,.7035928,.664458
2008,585,1.611079,1.46926,1.633438,1.413171,1.622441,1.46006
2008,586,.7531434,.7138981,.7302577,.7039198,.7501544,.7138928
2008,588,1.481052,1.417794,1.426924,1.364788,1.472231,1.408625
2008,589,.7762058,.7044486,.769067,.7144438,.7773107,.7093645
2008,590,2.837996,2.851466,2.699471,2.794865,2.812063,2.84714
2008,591,1.459623,1.435115,1.307766,1.288191,1.422419,1.398402
2008,592,2.088359,1.632745,2.010958,1.583022,2.076106,1.62571
2008,593,1.874597,1.788006,1.967671,1.847837,1.904073,1.809238
2008,594,.7477871,.6925689,.7201636,.6634577,.7435779,.6874839
2008,597,1.557027,1.515135,1.575306,1.601775,1.567611,1.542267
2008,598,2.052101,2.01006,2.079923,2.045192,2.066668,2.026418
2008,599,1.367404,1.348333,1.302939,1.291578,1.355125,1.337756
2008,600,1.451309,1.39354,1.386922,1.344575,1.439956,1.385633
2008,601,1.437559,1.420156,1.45257,1.479216,1.447141,1.44138
2008,602,4.065177,3.875211,4.458199,4.21572,4.169319,3.966707
2008,603,.7894464,.6870518,.8486778,.7469572,.8063495,.7027754
2008,604,1.300384,1.257662,1.548708,1.462918,1.358685,1.306278
2008,607,.7474532,.7003862,.6848472,.6495705,.7325493,.6888214
2008,608,1.257113,1.196142,1.249486,1.192744,1.260287,1.200111
2008,610,1.192285,1.198885,1.186492,1.182257,1.195534,1.199046
2008,612,1.405869,1.322906,1.637836,1.511748,1.467209,1.374363
2008,613,3.009328,2.86088,3.045592,2.872762,3.028228,2.872131
2008,614,1.48148,1.399091,1.581359,1.552296,1.512168,1.442973
2008,616,1.836359,1.529095,1.552707,1.470206,1.773489,1.520393
2008,617,3.206754,3.146078,3.566597,3.545416,3.301024,3.246504
2008,618,1.321711,1.275866,1.475237,1.391581,1.364103,1.308742
2008,620,1.4736,1.43318,1.743376,1.743692,1.541799,1.512619
2008,621,4.457608,4.45943,4.592025,4.583344,4.505652,4.503193
2008,622,.8545986,.7965662,.8391543,.8002906,.8538797,.8004518
2008,624,1.295016,1.225115,1.291571,1.243431,1.298382,1.231653
2008,627,1.469195,1.308109,1.569616,1.38828,1.500077,1.332735
2008,629,1.251199,1.20252,1.38437,1.292905,1.288277,1.229514
2008,630,1.386039,1.389476,1.407733,1.439603,1.396871,1.407233
2008,632,6.655722,5.810686,4.571732,4.009559,6.009818,5.253316
2008,634,1.373611,1.343431,1.189274,1.115837,1.325453,1.281556
2008,635,1.943045,1.877308,2.016596,1.923791,1.969624,1.896538
2008,637,1.759994,1.736239,1.868473,1.829296,1.794289,1.766879
2008,638,.5948154,.5748287,.6102774,.5786408,.6008511,.5778241
2008,639,1.294979,1.305591,1.440132,1.419902,1.333045,1.336252
2008,641,3.150115,3.170119,3.658323,3.679837,3.289454,3.309714
2008,642,3.040621,3.114808,3.329459,3.491334,3.127665,3.223166
2008,644,1.411777,1.375324,1.440513,1.363572,1.424449,1.377269
2008,645,1.636065,1.618733,1.735564,1.68616,1.665571,1.641019
2008,646,1.823929,.9916143,1.202546,.7630714,1.611597,.926269
2008,647,1.297359,1.192325,1.252218,1.139144,1.290389,1.182376
2008,649,1.106125,1.079517,1.129371,1.103663,1.116199,1.089675
2008,650,.7167442,.6433998,.8432938,.7215821,.7500194,.6656209
2008,651,1.505266,1.393662,1.476472,1.353608,1.503539,1.388186
2008,652,.7758441,.7078699,.7227176,.6979806,.764139,.7078928
2008,653,4.447661,4.416563,5.246956,4.911085,4.659871,4.559259
2008,655,.737038,.6822951,.6175106,.5841445,.7068812,.6580979
2008,658,.8712873,.8525615,.9322769,.8701673,.8895658,.8600264
2008,664,5.255077,4.835743,6.59789,6.111952,5.552756,5.122536
2008,665,1.369688,1.400954,1.285196,1.298175,1.352045,1.377953
2008,666,.5537369,.5216255,.6034703,.5425782,.5678198,.5286844
2008,667,1.483571,1.40096,1.458519,1.412198,1.482852,1.408559
2008,668,.6888803,.5904046,.6508058,.5544963,.6811347,.582737
2008,672,1.173648,1.167724,1.220632,1.192406,1.190649,1.178912
2008,674,1.242115,1.230838,1.214455,1.18065,1.239868,1.222484
2008,675,1.479096,1.444214,1.537659,1.457135,1.499944,1.452992
2008,677,.5636663,.5429302,.5868276,.558917,.5720628,.5493095
2008,679,1.145759,1.109453,1.144674,1.069993,1.150187,1.102881
2008,681,2.996334,2.922609,3.161908,3.09713,3.050386,2.978142
2008,682,.5767841,.556136,.5295596,.5003664,.5667205,.5434367
2008,687,2.873839,2.78853,2.492114,2.566006,2.773644,2.73607
2008,688,1.440025,1.334599,1.580116,1.405318,1.479867,1.357072
2008,689,2.494035,2.459701,2.656364,2.394818,2.543943,2.451636
2008,690,.6862746,.6640747,1.012392,1.056843,.710027,.6895003
2008,692,1.066703,1.094098,1.56,1.666899,1.104684,1.134266
2008,694,2.759173,2.715048,2.452548,2.392309,2.677296,2.62812
2008,695,1.695187,1.605294,3.082475,3.165538,1.779814,1.690136
2008,696,2.433712,2.341493,2.22669,2.09086,2.38653,2.280353
2008,705,.9366464,.8855729,.8919653,.8594407,.9290484,.8820778
2008,706,.8286897,.8259835,.7413362,.7122002,.8086269,.7981465
2008,707,1.221875,1.126507,.9712164,.9050136,1.149955,1.063783
2008,708,.9853463,.9088246,.7747493,.7046859,.9290779,.8536936
2008,709,1.199727,1.10555,1.16155,1.070827,1.19416,1.100332
2008,710,2.210427,1.804585,1.904889,1.58083,2.14051,1.756383
2008,712,4.273817,4.121575,3.888633,3.728374,4.190911,4.034931
2008,713,1.798462,1.766952,1.59446,1.471686,1.751393,1.692007
2008,715,.9950333,.9543425,.7631979,.7169983,.9350718,.8924221
2008,716,1.742998,1.713617,1.667987,1.604191,1.730146,1.691145
2008,717,2.844382,2.829327,2.430821,2.441583,2.737449,2.728492
2008,718,.8608969,.761309,.7711395,.679512,.842042,.7442009
2008,720,1.706063,1.513446,1.002094,.9423288,1.474195,1.333359
2008,723,.6321931,.609705,.6524258,.6211361,.6400831,.6151784
2008,724,.6723525,.5998474,.6374279,.5570374,.6656358,.5904631
2008,726,.6012368,.5815737,.5957439,.5586308,.6020727,.5778641
